,precipitacion,Campaña,mes,Cultivo,idProvincia,idDepartamento,Sup_Sembrada,Sup_Cosechada,Producción,Rendimiento
215554,60.3,2010/11,5.0,Soja total,6,462,126400,124600.0,409220.0,3284.0
215555,60.3,2010/11,5.0,Soja total,6,469,168400,164900.0,446300.0,2706.0
215576,60.3,2010/11,5.0,Soja total,6,686,113500,113500.0,457100.0,4027.0
215581,60.3,2010/11,5.0,Soja total,6,714,106000,106000.0,401445.0,3787.0
215610,60.3,2010/11,5.0,Sorgo,6,210,700,600.0,3300.0,5500.0
215628,60.3,2010/11,5.0,Sorgo,6,413,900,500.0,2600.0,5200.0
215630,60.3,2010/11,5.0,Sorgo,6,462,1000,1000.0,5400.0,5400.0
215631,60.3,2010/11,5.0,Sorgo,6,469,1400,1400.0,7140.0,5100.0
215645,60.3,2010/11,5.0,Sorgo,6,686,700,400.0,2240.0,5600.0
215650,60.3,2010/11,5.0,Sorgo,6,714,750,750.0,4500.0,6000.0
215712,60.3,2010/11,5.0,Trigo total,6,210,26000,26000.0,139620.0,5370.0
215740,60.3,2010/11,5.0,Trigo total,6,413,30500,30500.0,170090.0,5577.0
215743,60.3,2010/11,5.0,Trigo total,6,462,21200,21200.0,107280.0,5060.0
215744,60.3,2010/11,5.0,Trigo total,6,469,47300,47300.0,229580.0,4854.0
215765,60.3,2010/11,5.0,Trigo total,6,686,21500,21500.0,115460.0,5370.0
215770,60.3,2010/11,5.0,Trigo total,6,714,9500,9500.0,45130.0,4751.0
215825,31.4,2010/11,6.0,Avena,6,210,1400,500.0,1500.0,3000.0
215852,31.4,2010/11,6.0,Avena,6,413,1400,600.0,2040.0,3400.0
215855,31.4,2010/11,6.0,Avena,6,462,200,200.0,680.0,3400.0
215856,31.4,2010/11,6.0,Avena,6,469,400,400.0,1360.0,3400.0
215878,31.4,2010/11,6.0,Avena,6,686,1500,600.0,2040.0,3400.0
215883,31.4,2010/11,6.0,Avena,6,714,300,300.0,1080.0,3600.0
215921,31.4,2010/11,6.0,Cebada cervecera,6,210,2000,2000.0,10800.0,5400.0
215942,31.4,2010/11,6.0,Cebada cervecera,6,413,6000,6000.0,32400.0,5400.0
215945,31.4,2010/11,6.0,Cebada cervecera,6,462,1050,1050.0,5460.0,5200.0
215946,31.4,2010/11,6.0,Cebada cervecera,6,469,750,750.0,3900.0,5200.0
215961,31.4,2010/11,6.0,Cebada cervecera,6,686,2000,2000.0,11200.0,5600.0
215966,31.4,2010/11,6.0,Cebada cervecera,6,714,200,200.0,820.0,4100.0
216026,31.4,2010/11,6.0,Colza,6,714,150,150.0,390.0,2600.0
216052,31.4,2010/11,6.0,Girasol,6,210,500,500.0,1500.0,3000.0
216079,31.4,2010/11,6.0,Girasol,6,413,800,800.0,2400.0,3000.0
216082,31.4,2010/11,6.0,Girasol,6,462,900,900.0,2520.0,2800.0
216083,31.4,2010/11,6.0,Girasol,6,469,4100,4100.0,10660.0,2600.0
216105,31.4,2010/11,6.0,Girasol,6,686,400,400.0,1280.0,3200.0
216110,31.4,2010/11,6.0,Girasol,6,714,800,800.0,2320.0,2900.0
216147,31.4,2010/11,6.0,Maíz,6,210,24000,22800.0,212380.0,9315.0
216176,31.4,2010/11,6.0,Maíz,6,413,23000,22000.0,200380.0,9108.0
216180,31.4,2010/11,6.0,Maíz,6,462,16100,15100.0,131280.0,8694.0
216181,31.4,2010/11,6.0,Maíz,6,469,45100,42100.0,335520.0,7970.0
216204,31.4,2010/11,6.0,Maíz,6,686,20000,18600.0,182890.0,9833.0
216209,31.4,2010/11,6.0,Maíz,6,714,11200,11000.0,79700.0,7245.0
216262,31.4,2010/11,6.0,Soja 1ra,6,210,110000,110000.0,462000.0,4200.0
216288,31.4,2010/11,6.0,Soja 1ra,6,413,110000,110000.0,440000.0,4000.0
216291,31.4,2010/11,6.0,Soja 1ra,6,462,104000,102200.0,357700.0,3500.0
216292,31.4,2010/11,6.0,Soja 1ra,6,469,120000,116500.0,349500.0,3000.0
216313,31.4,2010/11,6.0,Soja 1ra,6,686,90000,90000.0,396000.0,4400.0
216318,31.4,2010/11,6.0,Soja 1ra,6,714,94100,94100.0,371695.0,3950.0
216353,31.4,2010/11,6.0,Soja 2da,6,210,28000,28000.0,67200.0,2400.0
216378,31.4,2010/11,6.0,Soja 2da,6,413,36700,36700.0,88080.0,2400.0
216381,31.4,2010/11,6.0,Soja 2da,6,462,22400,22400.0,51520.0,2300.0
216382,31.4,2010/11,6.0,Soja 2da,6,469,48400,48400.0,96800.0,2000.0
216402,31.4,2010/11,6.0,Soja 2da,6,686,23500,23500.0,61100.0,2600.0
216407,31.4,2010/11,6.0,Soja 2da,6,714,11900,11900.0,29750.0,2500.0
216442,31.4,2010/11,6.0,Soja total,6,210,138000,138000.0,529200.0,3835.0
216468,31.4,2010/11,6.0,Soja total,6,413,146700,146700.0,528080.0,3600.0
216471,31.4,2010/11,6.0,Soja total,6,462,126400,124600.0,409220.0,3284.0
216472,31.4,2010/11,6.0,Soja total,6,469,168400,164900.0,446300.0,2706.0
216493,31.4,2010/11,6.0,Soja total,6,686,113500,113500.0,457100.0,4027.0
216498,31.4,2010/11,6.0,Soja total,6,714,106000,106000.0,401445.0,3787.0
216527,31.4,2010/11,6.0,Sorgo,6,210,700,600.0,3300.0,5500.0
216545,31.4,2010/11,6.0,Sorgo,6,413,900,500.0,2600.0,5200.0
216547,31.4,2010/11,6.0,Sorgo,6,462,1000,1000.0,5400.0,5400.0
216548,31.4,2010/11,6.0,Sorgo,6,469,1400,1400.0,7140.0,5100.0
216562,31.4,2010/11,6.0,Sorgo,6,686,700,400.0,2240.0,5600.0
216567,31.4,2010/11,6.0,Sorgo,6,714,750,750.0,4500.0,6000.0
216629,31.4,2010/11,6.0,Trigo total,6,210,26000,26000.0,139620.0,5370.0
216657,31.4,2010/11,6.0,Trigo total,6,413,30500,30500.0,170090.0,5577.0
216660,31.4,2010/11,6.0,Trigo total,6,462,21200,21200.0,107280.0,5060.0
216661,31.4,2010/11,6.0,Trigo total,6,469,47300,47300.0,229580.0,4854.0
216682,31.4,2010/11,6.0,Trigo total,6,686,21500,21500.0,115460.0,5370.0
216687,31.4,2010/11,6.0,Trigo total,6,714,9500,9500.0,45130.0,4751.0
216742,29.0,2010/11,7.0,Avena,6,210,1400,500.0,1500.0,3000.0
216769,29.0,2010/11,7.0,Avena,6,413,1400,600.0,2040.0,3400.0
216772,29.0,2010/11,7.0,Avena,6,462,200,200.0,680.0,3400.0
216773,29.0,2010/11,7.0,Avena,6,469,400,400.0,1360.0,3400.0
216795,29.0,2010/11,7.0,Avena,6,686,1500,600.0,2040.0,3400.0
216800,29.0,2010/11,7.0,Avena,6,714,300,300.0,1080.0,3600.0
216838,29.0,2010/11,7.0,Cebada cervecera,6,210,2000,2000.0,10800.0,5400.0
216859,29.0,2010/11,7.0,Cebada cervecera,6,413,6000,6000.0,32400.0,5400.0
216862,29.0,2010/11,7.0,Cebada cervecera,6,462,1050,1050.0,5460.0,5200.0
216863,29.0,2010/11,7.0,Cebada cervecera,6,469,750,750.0,3900.0,5200.0
216878,29.0,2010/11,7.0,Cebada cervecera,6,686,2000,2000.0,11200.0,5600.0
216883,29.0,2010/11,7.0,Cebada cervecera,6,714,200,200.0,820.0,4100.0
216943,29.0,2010/11,7.0,Colza,6,714,150,150.0,390.0,2600.0
216969,29.0,2010/11,7.0,Girasol,6,210,500,500.0,1500.0,3000.0
216996,29.0,2010/11,7.0,Girasol,6,413,800,800.0,2400.0,3000.0
216999,29.0,2010/11,7.0,Girasol,6,462,900,900.0,2520.0,2800.0
217000,29.0,2010/11,7.0,Girasol,6,469,4100,4100.0,10660.0,2600.0
217022,29.0,2010/11,7.0,Girasol,6,686,400,400.0,1280.0,3200.0
217027,29.0,2010/11,7.0,Girasol,6,714,800,800.0,2320.0,2900.0
217064,29.0,2010/11,7.0,Maíz,6,210,24000,22800.0,212380.0,9315.0
217093,29.0,2010/11,7.0,Maíz,6,413,23000,22000.0,200380.0,9108.0
217097,29.0,2010/11,7.0,Maíz,6,462,16100,15100.0,131280.0,8694.0
217098,29.0,2010/11,7.0,Maíz,6,469,45100,42100.0,335520.0,7970.0
217121,29.0,2010/11,7.0,Maíz,6,686,20000,18600.0,182890.0,9833.0
217126,29.0,2010/11,7.0,Maíz,6,714,11200,11000.0,79700.0,7245.0
217179,29.0,2010/11,7.0,Soja 1ra,6,210,110000,110000.0,462000.0,4200.0
217205,29.0,2010/11,7.0,Soja 1ra,6,413,110000,110000.0,440000.0,4000.0
217208,29.0,2010/11,7.0,Soja 1ra,6,462,104000,102200.0,357700.0,3500.0
217209,29.0,2010/11,7.0,Soja 1ra,6,469,120000,116500.0,349500.0,3000.0
217230,29.0,2010/11,7.0,Soja 1ra,6,686,90000,90000.0,396000.0,4400.0
217235,29.0,2010/11,7.0,Soja 1ra,6,714,94100,94100.0,371695.0,3950.0
217270,29.0,2010/11,7.0,Soja 2da,6,210,28000,28000.0,67200.0,2400.0
217295,29.0,2010/11,7.0,Soja 2da,6,413,36700,36700.0,88080.0,2400.0
217298,29.0,2010/11,7.0,Soja 2da,6,462,22400,22400.0,51520.0,2300.0
217299,29.0,2010/11,7.0,Soja 2da,6,469,48400,48400.0,96800.0,2000.0
217319,29.0,2010/11,7.0,Soja 2da,6,686,23500,23500.0,61100.0,2600.0
217324,29.0,2010/11,7.0,Soja 2da,6,714,11900,11900.0,29750.0,2500.0
217359,29.0,2010/11,7.0,Soja total,6,210,138000,138000.0,529200.0,3835.0
217385,29.0,2010/11,7.0,Soja total,6,413,146700,146700.0,528080.0,3600.0
217388,29.0,2010/11,7.0,Soja total,6,462,126400,124600.0,409220.0,3284.0
217389,29.0,2010/11,7.0,Soja total,6,469,168400,164900.0,446300.0,2706.0
217410,29.0,2010/11,7.0,Soja total,6,686,113500,113500.0,457100.0,4027.0
217415,29.0,2010/11,7.0,Soja total,6,714,106000,106000.0,401445.0,3787.0
217444,29.0,2010/11,7.0,Sorgo,6,210,700,600.0,3300.0,5500.0
217462,29.0,2010/11,7.0,Sorgo,6,413,900,500.0,2600.0,5200.0
217464,29.0,2010/11,7.0,Sorgo,6,462,1000,1000.0,5400.0,5400.0
217465,29.0,2010/11,7.0,Sorgo,6,469,1400,1400.0,7140.0,5100.0
217479,29.0,2010/11,7.0,Sorgo,6,686,700,400.0,2240.0,5600.0
217484,29.0,2010/11,7.0,Sorgo,6,714,750,750.0,4500.0,6000.0
217546,29.0,2010/11,7.0,Trigo total,6,210,26000,26000.0,139620.0,5370.0
217574,29.0,2010/11,7.0,Trigo total,6,413,30500,30500.0,170090.0,5577.0
217577,29.0,2010/11,7.0,Trigo total,6,462,21200,21200.0,107280.0,5060.0
217578,29.0,2010/11,7.0,Trigo total,6,469,47300,47300.0,229580.0,4854.0
217599,29.0,2010/11,7.0,Trigo total,6,686,21500,21500.0,115460.0,5370.0
217604,29.0,2010/11,7.0,Trigo total,6,714,9500,9500.0,45130.0,4751.0
217659,10.0,2011/12,8.0,Avena,6,210,1600,400.0,1200.0,3000.0
217686,10.0,2011/12,8.0,Avena,6,413,1800,800.0,2400.0,3000.0
217689,10.0,2011/12,8.0,Avena,6,462,200,200.0,580.0,2900.0
217690,10.0,2011/12,8.0,Avena,6,469,400,400.0,1160.0,2900.0
217712,10.0,2011/12,8.0,Avena,6,686,1700,700.0,2100.0,3000.0
217717,10.0,2011/12,8.0,Avena,6,714,300,300.0,1050.0,3500.0
217753,10.0,2011/12,8.0,Cebada cervecera,6,210,4000,2800.0,13440.0,4800.0
217774,10.0,2011/12,8.0,Cebada cervecera,6,413,10000,10000.0,50000.0,5000.0
217777,10.0,2011/12,8.0,Cebada cervecera,6,462,1050,1050.0,4310.0,4105.0
217778,10.0,2011/12,8.0,Cebada cervecera,6,469,750,670.0,2610.0,3896.0
217794,10.0,2011/12,8.0,Cebada cervecera,6,686,4000,4000.0,20800.0,5200.0
217799,10.0,2011/12,8.0,Cebada cervecera,6,714,200,200.0,800.0,4000.0
217868,10.0,2011/12,8.0,Colza,6,714,150,150.0,320.0,2133.0
217896,10.0,2011/12,8.0,Girasol,6,210,600,600.0,1200.0,2000.0
217923,10.0,2011/12,8.0,Girasol,6,413,900,900.0,1800.0,2000.0
217926,10.0,2011/12,8.0,Girasol,6,462,900,850.0,1620.0,1906.0
217927,10.0,2011/12,8.0,Girasol,6,469,4100,3847.0,7690.0,1999.0
217949,10.0,2011/12,8.0,Girasol,6,686,400,400.0,880.0,2200.0
217954,10.0,2011/12,8.0,Girasol,6,714,800,800.0,1520.0,1900.0
217991,10.0,2011/12,8.0,Maíz,6,210,27000,23000.0,147200.0,6400.0
218020,10.0,2011/12,8.0,Maíz,6,413,25000,22200.0,139860.0,6300.0
218024,10.0,2011/12,8.0,Maíz,6,462,34900,30890.0,157540.0,5100.0
218025,10.0,2011/12,8.0,Maíz,6,469,49700,38760.0,170540.0,4400.0
218048,10.0,2011/12,8.0,Maíz,6,686,23000,19000.0,125400.0,6600.0
218053,10.0,2011/12,8.0,Maíz,6,714,12100,11750.0,75200.0,6400.0
218106,10.0,2011/12,8.0,Soja 1ra,6,210,110000,110000.0,374000.0,3400.0
218132,10.0,2011/12,8.0,Soja 1ra,6,413,110000,110000.0,374000.0,3400.0
218135,10.0,2011/12,8.0,Soja 1ra,6,462,104000,102200.0,306600.0,3000.0
218136,10.0,2011/12,8.0,Soja 1ra,6,469,120000,116500.0,326200.0,2800.0
218157,10.0,2011/12,8.0,Soja 1ra,6,686,90000,90000.0,306000.0,3400.0
218162,10.0,2011/12,8.0,Soja 1ra,6,714,92600,92600.0,324100.0,3500.0
218197,10.0,2011/12,8.0,Soja 2da,6,210,28000,28000.0,50400.0,1800.0
218222,10.0,2011/12,8.0,Soja 2da,6,413,37000,37000.0,62900.0,1700.0
218225,10.0,2011/12,8.0,Soja 2da,6,462,20200,20200.0,34340.0,1700.0
218226,10.0,2011/12,8.0,Soja 2da,6,469,43000,43000.0,68800.0,1600.0
218246,10.0,2011/12,8.0,Soja 2da,6,686,24000,24000.0,43200.0,1800.0
218251,10.0,2011/12,8.0,Soja 2da,6,714,12750,12750.0,22950.0,1800.0
218286,10.0,2011/12,8.0,Soja total,6,210,138000,138000.0,424400.0,3075.0
218312,10.0,2011/12,8.0,Soja total,6,413,147000,147000.0,436900.0,2972.0
218315,10.0,2011/12,8.0,Soja total,6,462,124200,122400.0,340940.0,2785.0
218316,10.0,2011/12,8.0,Soja total,6,469,163000,159500.0,395000.0,2476.0
218337,10.0,2011/12,8.0,Soja total,6,686,114000,114000.0,349200.0,3063.0
218342,10.0,2011/12,8.0,Soja total,6,714,105350,105350.0,347050.0,3294.0
218371,10.0,2011/12,8.0,Sorgo,6,210,800,700.0,4510.0,6443.0
218389,10.0,2011/12,8.0,Sorgo,6,413,1000,600.0,4000.0,6667.0
218391,10.0,2011/12,8.0,Sorgo,6,462,810,810.0,5300.0,6543.0
218392,10.0,2011/12,8.0,Sorgo,6,469,1130,1130.0,6770.0,5991.0
218406,10.0,2011/12,8.0,Sorgo,6,686,800,500.0,3440.0,6880.0
218411,10.0,2011/12,8.0,Sorgo,6,714,800,800.0,4440.0,5550.0
218474,10.0,2011/12,8.0,Trigo total,6,210,24000,22200.0,111000.0,5000.0
218502,10.0,2011/12,8.0,Trigo total,6,413,27000,27000.0,135000.0,5000.0
218505,10.0,2011/12,8.0,Trigo total,6,462,22200,22200.0,91020.0,4100.0
218506,10.0,2011/12,8.0,Trigo total,6,469,49500,49350.0,187530.0,3800.0
218527,10.0,2011/12,8.0,Trigo total,6,686,20000,20000.0,104000.0,5200.0
218532,10.0,2011/12,8.0,Trigo total,6,714,10100,10100.0,49490.0,4900.0
218587,45.8,2011/12,9.0,Avena,6,210,1600,400.0,1200.0,3000.0
218614,45.8,2011/12,9.0,Avena,6,413,1800,800.0,2400.0,3000.0
218617,45.8,2011/12,9.0,Avena,6,462,200,200.0,580.0,2900.0
218618,45.8,2011/12,9.0,Avena,6,469,400,400.0,1160.0,2900.0
218640,45.8,2011/12,9.0,Avena,6,686,1700,700.0,2100.0,3000.0
218645,45.8,2011/12,9.0,Avena,6,714,300,300.0,1050.0,3500.0
218681,45.8,2011/12,9.0,Cebada cervecera,6,210,4000,2800.0,13440.0,4800.0
218702,45.8,2011/12,9.0,Cebada cervecera,6,413,10000,10000.0,50000.0,5000.0
218705,45.8,2011/12,9.0,Cebada cervecera,6,462,1050,1050.0,4310.0,4105.0
218706,45.8,2011/12,9.0,Cebada cervecera,6,469,750,670.0,2610.0,3896.0
218722,45.8,2011/12,9.0,Cebada cervecera,6,686,4000,4000.0,20800.0,5200.0
218727,45.8,2011/12,9.0,Cebada cervecera,6,714,200,200.0,800.0,4000.0
218796,45.8,2011/12,9.0,Colza,6,714,150,150.0,320.0,2133.0
218824,45.8,2011/12,9.0,Girasol,6,210,600,600.0,1200.0,2000.0
218851,45.8,2011/12,9.0,Girasol,6,413,900,900.0,1800.0,2000.0
218854,45.8,2011/12,9.0,Girasol,6,462,900,850.0,1620.0,1906.0
218855,45.8,2011/12,9.0,Girasol,6,469,4100,3847.0,7690.0,1999.0
218877,45.8,2011/12,9.0,Girasol,6,686,400,400.0,880.0,2200.0
218882,45.8,2011/12,9.0,Girasol,6,714,800,800.0,1520.0,1900.0
218919,45.8,2011/12,9.0,Maíz,6,210,27000,23000.0,147200.0,6400.0
218948,45.8,2011/12,9.0,Maíz,6,413,25000,22200.0,139860.0,6300.0
218952,45.8,2011/12,9.0,Maíz,6,462,34900,30890.0,157540.0,5100.0
218953,45.8,2011/12,9.0,Maíz,6,469,49700,38760.0,170540.0,4400.0
218976,45.8,2011/12,9.0,Maíz,6,686,23000,19000.0,125400.0,6600.0
218981,45.8,2011/12,9.0,Maíz,6,714,12100,11750.0,75200.0,6400.0
219034,45.8,2011/12,9.0,Soja 1ra,6,210,110000,110000.0,374000.0,3400.0
219060,45.8,2011/12,9.0,Soja 1ra,6,413,110000,110000.0,374000.0,3400.0
219063,45.8,2011/12,9.0,Soja 1ra,6,462,104000,102200.0,306600.0,3000.0
219064,45.8,2011/12,9.0,Soja 1ra,6,469,120000,116500.0,326200.0,2800.0
219085,45.8,2011/12,9.0,Soja 1ra,6,686,90000,90000.0,306000.0,3400.0
219090,45.8,2011/12,9.0,Soja 1ra,6,714,92600,92600.0,324100.0,3500.0
219125,45.8,2011/12,9.0,Soja 2da,6,210,28000,28000.0,50400.0,1800.0
219150,45.8,2011/12,9.0,Soja 2da,6,413,37000,37000.0,62900.0,1700.0
219153,45.8,2011/12,9.0,Soja 2da,6,462,20200,20200.0,34340.0,1700.0
219154,45.8,2011/12,9.0,Soja 2da,6,469,43000,43000.0,68800.0,1600.0
219174,45.8,2011/12,9.0,Soja 2da,6,686,24000,24000.0,43200.0,1800.0
219179,45.8,2011/12,9.0,Soja 2da,6,714,12750,12750.0,22950.0,1800.0
219214,45.8,2011/12,9.0,Soja total,6,210,138000,138000.0,424400.0,3075.0
219240,45.8,2011/12,9.0,Soja total,6,413,147000,147000.0,436900.0,2972.0
219243,45.8,2011/12,9.0,Soja total,6,462,124200,122400.0,340940.0,2785.0
219244,45.8,2011/12,9.0,Soja total,6,469,163000,159500.0,395000.0,2476.0
219265,45.8,2011/12,9.0,Soja total,6,686,114000,114000.0,349200.0,3063.0
219270,45.8,2011/12,9.0,Soja total,6,714,105350,105350.0,347050.0,3294.0
219299,45.8,2011/12,9.0,Sorgo,6,210,800,700.0,4510.0,6443.0
219317,45.8,2011/12,9.0,Sorgo,6,413,1000,600.0,4000.0,6667.0
219319,45.8,2011/12,9.0,Sorgo,6,462,810,810.0,5300.0,6543.0
219320,45.8,2011/12,9.0,Sorgo,6,469,1130,1130.0,6770.0,5991.0
219334,45.8,2011/12,9.0,Sorgo,6,686,800,500.0,3440.0,6880.0
219339,45.8,2011/12,9.0,Sorgo,6,714,800,800.0,4440.0,5550.0
219402,45.8,2011/12,9.0,Trigo total,6,210,24000,22200.0,111000.0,5000.0
219430,45.8,2011/12,9.0,Trigo total,6,413,27000,27000.0,135000.0,5000.0
219433,45.8,2011/12,9.0,Trigo total,6,462,22200,22200.0,91020.0,4100.0
219434,45.8,2011/12,9.0,Trigo total,6,469,49500,49350.0,187530.0,3800.0
219455,45.8,2011/12,9.0,Trigo total,6,686,20000,20000.0,104000.0,5200.0
219460,45.8,2011/12,9.0,Trigo total,6,714,10100,10100.0,49490.0,4900.0
219515,100.0,2011/12,10.0,Avena,6,210,1600,400.0,1200.0,3000.0
